id,group,popu,year,label,duration,plateform,country,rating,link,size
tt12838766,28,3.299853362660825,2021,승리호,136,['Netflix'],Asia,66,https://image.tmdb.org/t/p/original/p9YDHJKvUoi7v2SCd3vLGPae1Xp.jpg,32
tt14599938,35,3.34822516560444,2021,새콤달콤,101,['Netflix'],Asia,67,https://image.tmdb.org/t/p/original/3yGwAPl6LWpi8QwHjwCMaqsPgNB.jpg,34
tt13058290,99,3.749365428548769,2020,블랙핑크: 세상을 밝혀라,79,['Netflix'],Asia,75,https://image.tmdb.org/t/p/original/uKFTuQjWKE5bp9QRhxzBCBlbbE4.jpg,50
tt7967580,35,3.0942751632166745,2017,부라더,102,['Netflix'],Asia,62,https://image.tmdb.org/t/p/original/kvw9IDWN85gO8VRWscA6Xs4Le6i.jpg,26
tt8088944,80,3.2987940800426565,2017,반드시 잡는다,110,['Netflix'],Asia,66,https://image.tmdb.org/t/p/original/dZPJ0b73HhbwMzeyucC56HUOOXh.jpg,32
tt6914542,28,3.098930850157177,2018,마약왕,139,['Netflix'],Asia,62,https://image.tmdb.org/t/p/original/d3n0mUGIqISBjke1hrGVkF7P6CZ.jpg,26
tt8574252,28,3.5995771918496837,2018,마녀,125,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,43
tt2070649,18,4.0497092710241365,2011,도가니,125,['Netflix'],Asia,81,https://image.tmdb.org/t/p/original/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg,68
tt6769508,28,3.549309674285112,2017,강철비,139,['Netflix'],Asia,71,https://image.tmdb.org/t/p/original/zCXpkcMAUxtOp55bWMpBZjpHr5g.jpg,41
tt0446059,28,3.799949165579747,2006,霍元甲,103,['Netflix'],Asia,76,https://image.tmdb.org/t/p/original/yKJ7rjIwOa8XvACELo9eV8IvMPb.jpg,53
tt8443704,35,3.6993494505511264,2018,誰先愛上他的,99,['Netflix'],Asia,74,https://image.tmdb.org/t/p/original/3rRUp4WZdvt4LfdXIWL0qmFv9UI.jpg,48
tt2591814,16,3.7499064756275535,2013,言の葉の庭,46,['Netflix'],Asia,75,https://image.tmdb.org/t/p/original/8ciSABYn5ANts75wny70HGIyrz5.jpg,51
tt1386932,28,3.7499632491657566,2010,葉問2,108,['Netflix'],Asia,75,https://image.tmdb.org/t/p/original/5FCY2ueDzU6b39byAGb3NRvr0zG.jpg,51
tt1220719,28,3.9999816636144234,2008,葉問,106,['Netflix'],Asia,80,https://image.tmdb.org/t/p/original/ggTTUXZg7trvAhsVj3eyd65bAnh.jpg,65
tt8328740,16,3.547918499033558,2018,若おかみは小学生！,94,['Netflix'],Asia,71,https://image.tmdb.org/t/p/original/x7akSTIong6fdGPiVS58b3JEKbc.jpg,41
tt0885520,18,3.548475413379676,2006,盛夏光年,105,['Netflix'],Asia,71,https://image.tmdb.org/t/p/original/l8uLKtlvhhCIArwiLhf8Yz7uFeF.jpg,41
tt13288678,16,3.3469392418758765,2021,機動戦士ガンダム 閃光のハサウェイ,96,['Netflix'],Asia,67,https://image.tmdb.org/t/p/original/6gw8onh4FKsruBA7Oouv01EFxzn.jpg,34
tt2859246,16,3.3479727685944103,2014,楽園追放,104,['Netflix'],Asia,67,https://image.tmdb.org/t/p/original/o10E2L0lm3DReXhH49jG2if2MwL.jpg,34
tt6900448,16,3.4997580282762213,2018,未来のミライ,98,['Netflix'],Asia,70,https://image.tmdb.org/t/p/original/b9XvI4Nehzi0nXyNVD6DtT39P6l.jpg,39
tt0396659,16,3.8482055465251537,2003,映画犬夜叉 天下覇道の剣,99,['Netflix'],Asia,77,https://image.tmdb.org/t/p/original/nSzhlnmXM6GVYoCCwPqRjXUxTpv.jpg,56
tt5323662,16,4.09993803042555,2016,映画 聲の形,130,['Netflix'],Asia,82,https://image.tmdb.org/t/p/original/tuFaWiqX0TXoWu7DGNcmX3UW7sT.jpg,72
tt0169858,16,4.049915520280351,1997,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,87,['Netflix'],Asia,81,https://image.tmdb.org/t/p/original/m9PTii0XWCIKZBBrCrOn8RLTK0w.jpg,68
tt0169880,16,3.699724076214752,1997,新世紀エヴァンゲリオン 劇場版 DEATH & REBIRTH シト新生,101,['Netflix'],Asia,74,https://image.tmdb.org/t/p/original/lXBjqzo6c4NyLuJtqOiH39kswji.jpg,48
tt6317962,16,2.7990726941631383,2017,打ち上げ花火、下から見るか？横から見るか？,90,['Netflix'],Asia,56,https://image.tmdb.org/t/p/original/ifm8CdFjYMfEq0bLT7XwJxjZmjO.jpg,19
tt3262084,28,2.420641692859776,2012,我們者不完美,96,['Netflix'],Asia,50,https://image.tmdb.org/t/p/original/ySFMDGBj6HMtcFPQCwCo2BeQ0eJ.jpg,13
tt6864046,28,3.4997603150146466,2018,影,116,['Netflix'],Asia,70,https://image.tmdb.org/t/p/original/qVXFyASEt1kLpZv9EYze0S0mZe4.jpg,39
tt8726116,18,3.097498991664554,2019,幻土,95,['Netflix'],Europe,62,https://image.tmdb.org/t/p/original/9SDdIlpQ3dkhBFy6se2STiWvujZ.jpg,26
tt11242242,27,2.648053617421356,2020,女鬼橋,87,['Netflix'],Asia,53,https://image.tmdb.org/t/p/original/81O7oVhi7FlyEHEhvTN93CLy7zG.jpg,16
tt8108230,16,3.148705568129992,2018,劇場版ポケットモンスター みんなの物語,100,['Netflix'],Asia,63,https://image.tmdb.org/t/p/original/eakBFzG1dZn0uouBgv6kYtPXLkT.jpg,27
tt8856470,16,2.8494401335839643,2019,劇場版 ポケットモンスター ミュウツーの逆襲 EVOLUTION,98,['Netflix'],Asia,57,https://image.tmdb.org/t/p/original/xlO50h3EX1w99KGztTzsjQBwPfs.jpg,20
tt10329134,18,3.649260609746274,2020,刻在你心底的名字,118,['Netflix'],Asia,73,https://image.tmdb.org/t/p/original/m3y8B4beaYjGltS7G2zltURfaUD.jpg,46
tt6148782,35,3.240857952590774,2017,京城之王,88,['Netflix'],North America,65,https://image.tmdb.org/t/p/original/15esaCDfn8Py1VqkkLF4zln7P3R.jpg,30
tt9760504,16,3.0490040816415034,2019,二ノ国,106,['Netflix'],Asia,61,https://image.tmdb.org/t/p/original/ud6YOdHjRFFJInlpwpPRr9bFOFH.jpg,25
tt7476946,80,3.0465399890269778,2018,リバーズ・エッジ,118,['Netflix'],Asia,61,https://image.tmdb.org/t/p/original/bRDRZkZsw3GUspQgjDaTBkFAokl.jpg,25
tt2210479,16,3.7996763340575184,2012,ベルセルク 黄金時代篇I 覇王の卵,76,['Netflix'],Asia,76,https://image.tmdb.org/t/p/original/vES8WAzjowrMT8gwnoEaCioZXXk.jpg,53
tt5595168,16,3.3998391332119247,2016,キングスグレイブ ファイナルファンタジーXV,115,['Netflix'],Asia,68,https://image.tmdb.org/t/p/original/xGMgspge6uYoypRiasAmlluDlXH.jpg,35
tt4769824,16,3.899609316303858,2016,この世界の片隅に,130,['Netflix'],Asia,78,https://image.tmdb.org/t/p/original/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg,59
tt13677352,80,2.469054526716972,2021,โกงพลิกเกม,102,['Netflix'],Asia,51,https://image.tmdb.org/t/p/original/gogUweBD1Q6dexoLrIjiPP4pUrP.jpg,14
tt11316824,18,3.598189590181488,2019,ฮาวทูทิ้ง..ทิ้งอย่างไรไม่ให้เหลือเธอ,113,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/hZj1oHlK3uTsKyIABOfGTeXyjGq.jpg,43
tt11280100,35,2.8936052947659587,2019,ตุ๊ดซี่ส์แอนด์ เดอะเฟค,108,['Netflix'],Asia,58,https://image.tmdb.org/t/p/original/AuxezXrdteqlel24McKU5hzIYC5.jpg,21
tt6788942,35,3.799806738715872,2017,ฉลาดเกมส์โกง,130,['Netflix'],Asia,76,https://image.tmdb.org/t/p/original/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg,53
tt2345561,28,3.498328158617896,2012,ഗ്രാന്‍റ്മാസ്റ്റര്‍,130,['Netflix'],Asia,70,https://image.tmdb.org/t/p/original/pWV1Tbyd7N3MDyUjxyogPkUT7ud.jpg,39
tt14554338,35,3.9982026511198905,2021,సినిమా బండి,98,['Netflix'],Asia,80,https://image.tmdb.org/t/p/original/mL6o1gFTJeeFCPgwaTmkc0m0wdG.jpg,65
tt9742362,1,4.19572519120892,2019,మల్లేశం,132,['Netflix'],Asia,84,https://image.tmdb.org/t/p/original/s7dSRBz7DBDUAReJhFlCXRDDEvc.jpg,79
tt8484586,28,3.3956213785836615,2018,నీవెవరో,130,['Netflix'],Asia,68,https://image.tmdb.org/t/p/original/slzQtYYR6bpHDoYD28MlUC2LXXi.jpg,35
tt10081210,18,2.1259779049447043,2019,ఆవిరి,113,['Netflix'],Asia,43,https://image.tmdb.org/t/p/original/fzDgSGbFxMrFXvH5SdorTehfe2v.jpg,10
tt2367996,28,2.497780736941184,2012,முகமூடி,162,['Netflix'],Asia,50,https://image.tmdb.org/t/p/original/oSW1xrdNMPVRutxYzEOuxIn6gBH.jpg,14
tt10152736,1,3.0498955425792524,2021,தலைவி,153,['Netflix'],Asia,61,https://image.tmdb.org/t/p/original/uukJCbDHjF6vGRiQfB5Ohmo0KkG.jpg,25
tt5877882,18,3.5955417962357483,2016,சில சமயங்களில்,101,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/10DiJRI2M1O9NO8bCYsXFOvbj5Z.jpg,43
tt8914492,18,3.5494961322838634,2019,கேம் ஓவர்,97,['Netflix'],Asia,71,https://image.tmdb.org/t/p/original/wBUt6oTFZOMN1skbhIq0gpxpe6J.jpg,41
tt2262126,35,3.4472651606664537,2012,கலகலப்பு,149,['Netflix'],Asia,69,https://image.tmdb.org/t/p/original/jUMcDpbHQ7bQrTMvBBV22NRk2go.jpg,37
tt5254636,18,3.1777004389900463,2017,கனவு வாரியம்,118,['Netflix'],Asia,64,https://image.tmdb.org/t/p/original/2YKDBHRwLt6onMJR4JRN4lawCCo.jpg,28
tt4271820,10749,3.6993289199256627,2015,ஓ காதல் கண்மணி,139,['Netflix'],Asia,74,https://image.tmdb.org/t/p/original/rtoHZpdZ98F2WVFSIUNGTzneD0a.jpg,48
tt0367495,12,4.349776940235415,2003,அன்பே சிவம்,160,['Netflix'],Asia,87,https://image.tmdb.org/t/p/original/nT556HbikCCLABe8xQ4zQ2QIb0O.jpg,92
tt5513920,18,3.0982915404125015,2017,ডুব,102,['Netflix'],Asia,62,https://image.tmdb.org/t/p/original/gDgHsH9CowwTcsH31Vbe6Ef0DTv.jpg,26
tt2344678,28,0.8498993785144708,2013,हिम्मतवाला,150,['Netflix'],Asia,17,https://image.tmdb.org/t/p/original/k0LJc7DN11GeOSaBNm1m9FWXXD5.jpg,2
tt0216817,18,3.1496002791706394,1999,हम साथ - साथ हैं,177,['Netflix'],Asia,63,https://image.tmdb.org/t/p/original/lEAEzpAfSyBZc5sw1NBnWr5TeZU.jpg,27
tt3173910,35,3.399767433906858,2014,हँसी तो फसी,141,['Netflix'],Asia,68,https://image.tmdb.org/t/p/original/nyyYh9u4KL5IWbMRETLMADce1j7.jpg,35
tt0367110,18,4.099953149550065,2004,स्वदेस,189,['Netflix'],Asia,82,https://image.tmdb.org/t/p/original/yUSL24kpHc9Nls4Pohia4shgcIM.jpg,72
tt2377938,80,3.999926175425647,2013,स्पेशल 26,144,['Netflix'],Asia,80,https://image.tmdb.org/t/p/original/qP3TuKDWb6fiHErmuvkuKqcb8fo.jpg,65
tt7690638,1,3.699253204160372,2018,सूरमा,131,['Netflix'],Asia,74,https://image.tmdb.org/t/p/original/p9s0fTFQbfldhP757ykmidzNyFh.jpg,48
tt2275802,18,2.9494173990341834,2013,सत्याग्रह,152,['Netflix'],Asia,59,https://image.tmdb.org/t/p/original/wJQh5a8KsnwajTqGzd4gt2akmQO.jpg,22
tt1836912,28,3.5995686814837726,2011,शैतान,126,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/4X9wr1tnwPY0MPlf3MHtJBggdlA.jpg,43
tt4486148,10749,2.2984011123341377,2020,शिमला मिर्ची,129,['Netflix'],Asia,46,https://image.tmdb.org/t/p/original/4dqnJvZpTB1YvuLbgEvBSjxo7BS.jpg,11
tt0315642,28,3.599804766940583,2016,वज़ीर,103,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/lVFYPVDG5hrKYzM4zcDMCMuYyN5.jpg,43
tt0323013,28,3.949824378098422,2004,लक्ष्य,186,['Netflix'],Asia,79,https://image.tmdb.org/t/p/original/ctB8RWoK2LHn5skqN4eUWVSvpyM.jpg,62
tt1375789,28,2.699831423844216,2013,रेस 2,150,['Netflix'],Asia,54,https://image.tmdb.org/t/p/original/980kT9TVullzQ4GDK8LvO61ZTcr.jpg,17
tt1017456,28,3.349762402922189,2008,रेस,161,['Netflix'],Asia,67,https://image.tmdb.org/t/p/original/krMI3hRmlgKcuNc3XBWtl8APasR.jpg,34
tt4909752,28,2.7993872414949506,2017,रंगून,167,['Netflix'],Asia,56,https://image.tmdb.org/t/p/original/dJ7N9N3zjCCsPIP8nDVPEH6fvSo.jpg,19
tt0405508,35,4.049965361967439,2006,रंग दे बसंती,157,['Netflix'],Asia,81,https://image.tmdb.org/t/p/original/f1bF8CHzEu621bPSIg6XiUNAabh.jpg,68
tt10895576,35,3.9998811416346087,2021,मिमी,132,['Netflix'],Asia,80,https://image.tmdb.org/t/p/original/zz6ScNmHqYbYv6OPFQkBI01SnCy.jpg,65
tt9877170,28,3.249666922880128,2020,मलंग,135,['Netflix'],Asia,65,https://image.tmdb.org/t/p/original/noi7E47L0bpu60DO1jcYAvCqfSS.jpg,30
tt6514010,35,3.3990789651959354,2018,ब्रिज मोहन अमर रहे,100,['Netflix'],Asia,68,https://image.tmdb.org/t/p/original/gnTWmUW29HZPBmh335i8vz9UMYC.jpg,35
tt3802576,28,3.2497417457985387,2015,ब्रदर्स,156,['Netflix'],Asia,65,https://image.tmdb.org/t/p/original/kjZv4IbGdn84Bxqt3aBB6zlWZPK.jpg,30
tt4864932,28,2.5996907523048547,2016,बाघी,133,['Netflix'],Asia,52,https://image.tmdb.org/t/p/original/hPL0yEef44KZasY3IDJrvshvWFG.jpg,16
tt5156746,28,3.099413600682728,2016,फोर्स २,123,['Netflix'],Asia,62,https://image.tmdb.org/t/p/original/kiPHlQm1EV6yruDQWaocj0C8waY.jpg,26
tt0211634,28,3.098930850157177,1998,फोजी,156,['Netflix'],Asia,62,https://image.tmdb.org/t/p/original/awlSDbrGNuyk9PBrWm8owf2BLYe.jpg,26
tt2122340,35,3.199397760423345,2012,फरारी की सवारी,140,['Netflix'],Asia,64,https://image.tmdb.org/t/p/original/htmR4Id9iS0p7CIpLUKRlslwoZ0.jpg,29
tt8176040,28,2.6494962456055466,2019,पानीपट,171,['Netflix'],Asia,53,https://image.tmdb.org/t/p/original/z59Vr7l2ZFQPh76ooSQdXjW3YRo.jpg,16
tt7624840,80,2.1991752577416195,2019,पहाड़गंज,104,['Netflix'],Asia,44,https://image.tmdb.org/t/p/original/xEJL9WJ3MX7sRdjWSS3jtQEAuW2.jpg,10
tt13510660,28,3.9998581987698887,2021,धमाका,104,['Netflix'],Asia,80,https://image.tmdb.org/t/p/original/KowKEuyWziUtnCYicv6zhzTQIv.jpg,65
tt1120897,18,2.4989977951627527,2007,धन धना धन गोयल,167,['Netflix'],Asia,50,https://image.tmdb.org/t/p/original/blecQPVoYDTNKPMYlOm2WNHuSYw.jpg,14
tt1327035,35,3.9998664953356937,2009,देव .डी,144,['Netflix'],Asia,80,https://image.tmdb.org/t/p/original/uNdSUb9JOitGPTk2wdc8ykOBJHb.jpg,65
tt4430212,80,4.099947036293059,2015,दृश्यम्,163,['Netflix'],Asia,82,https://image.tmdb.org/t/p/original/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,72
tt1043451,18,3.0495949266225493,2009,दिल्ली ६,141,['Netflix'],Asia,61,https://image.tmdb.org/t/p/original/52raGhYfU3oM25imWZFZnQ16XZI.jpg,25
tt0292490,18,4.049942181265304,2001,दिल चाहता है,183,['Netflix'],Asia,81,https://image.tmdb.org/t/p/original/d5yjk7hbv8AK0DR0oJUrSGHMn9A.jpg,68
tt1787988,80,3.599912524754284,2012,तलाश,149,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/oCxyN7HmJ7zWp8jtJeMRHABnutF.jpg,43
tt3148502,35,3.649858999864811,2015,तमाशा,139,['Netflix'],Asia,73,https://image.tmdb.org/t/p/original/9hjYvub3LekTTEs1KV0a9QF1NNC.jpg,46
tt1694542,35,3.399773808335912,2011,तनु वेड्स मनु,119,['Netflix'],Asia,68,https://image.tmdb.org/t/p/original/jSp16ilrwEyeBorFcBdFtYjhMUr.jpg,35
tt0461936,28,3.599900198217436,2006,डॉन,178,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/1d52h7aDRlc5IPUFno24XPNT6hA.jpg,43
tt1562872,35,4.099944268868727,2011,ज़िन्दगी ना मिलेगी दोबारा,166,['Netflix'],Asia,82,https://image.tmdb.org/t/p/original/hKO9O715wYxjkQSEv47giCYcyO8.jpg,72
tt1093370,35,3.94992195758049,2007,जब वी मेट,138,['Netflix'],Asia,79,https://image.tmdb.org/t/p/original/reEzvhfp85DTapHSPRzBULCXUuz.jpg,62
tt2246724,35,2.899410988120233,2013,घनचक्कर,137,['Netflix'],Others,58,https://image.tmdb.org/t/p/original/8hGSdhi7szg64w5mOqsdGGQdoqm.jpg,21
tt0499375,18,3.849832866662352,2007,गुरु,166,['Netflix'],Asia,77,https://image.tmdb.org/t/p/original/xX2BJ5sn3ElTZqhnOEod8ZXsCQg.jpg,56
tt0172684,18,3.7999250115936047,1998,कुछ कुछ होता है,185,['Netflix'],Asia,76,https://image.tmdb.org/t/p/original/5FmtHHDGPofW5Zjns1EM1D8503c.jpg,53
tt8992946,18,2.8489764769368424,2019,कार्गो,113,['Netflix'],Asia,57,https://image.tmdb.org/t/p/original/p8qSsI6g2vSrdumtdbb8c2Q2pV6.jpg,20
tt1185442,28,2.849432553511084,2009,क़ुरबान,161,['Netflix'],Asia,57,https://image.tmdb.org/t/p/original/eLG5R5pgVpTMFQbVeGhcUu1xSH1.jpg,20
tt0347304,35,3.949940748963108,2003,कल हो ना हो,186,['Netflix'],Asia,79,https://image.tmdb.org/t/p/original/zhMI6I0kSLnewTMwE0A8Tz3Cj2f.jpg,62
tt1274295,28,3.69978188463472,2009,कमीने,135,['Netflix'],Asia,74,https://image.tmdb.org/t/p/original/4bdPi4rjb4m3Ks806FBsEQYQTo6.jpg,48
tt0248126,18,3.699922276255399,2001,कभी ख़ुशी कभी ग़म,210,['Netflix'],Asia,74,https://image.tmdb.org/t/p/original/lRl7wrJmkOzMTDVYFSIpUcsIjPQ.jpg,48
tt0449999,18,3.0498424871537004,2006,कभी अलविदा ना कहना,193,['Netflix'],Asia,61,https://image.tmdb.org/t/p/original/dkYQgRPuik4FGIUdGGVYGQJWrHa.jpg,25
tt2213054,18,3.899890441744512,2013,कई पो छे!,126,['Netflix'],Asia,78,https://image.tmdb.org/t/p/original/cAlv5vmDXzpVmTCk4DmggUbW7cd.jpg,59
tt1024943,28,3.3499191865584366,2007,ओम शांति ओम,162,['Netflix'],Asia,67,https://image.tmdb.org/t/p/original/tSaZOdHDBx4wxMa3E5ztkhPVYyO.jpg,34
tt2283748,35,4.049927294922315,2012,ओएमजी - ओ माय गॉड!,125,['Netflix'],Asia,81,https://image.tmdb.org/t/p/original/oK0a8JhcGZnuKMc5FNkmtpfeMn9.jpg,68
tt2321163,18,3.1495312848755024,2013,एबीसीडी,136,['Netflix'],Asia,63,https://image.tmdb.org/t/p/original/z58b3ySPxmd4hxRIsGA9R4tURMI.jpg,27
tt6692354,80,3.6496888187904175,2017,इत्तेफ़ाक़,107,['Netflix'],Asia,73,https://image.tmdb.org/t/p/original/riEnSoGJ1WubamfrNpj4N0wVdoW.jpg,46
tt0249371,28,3.2497646377232443,2001,अशोक,155,['Netflix'],Asia,65,https://image.tmdb.org/t/p/original/fZiVbGrceTX5MZ9CESjvsWXROuw.jpg,30
tt2255934,35,2.1988001091107447,2012,अइय्या,146,['Netflix'],Asia,44,https://image.tmdb.org/t/p/original/rWinmi3NrbUKc05TAS6bI1pqghF.jpg,10
tt8108198,80,4.099951502534289,2018,अंधाधुन,139,['Netflix'],Asia,82,https://image.tmdb.org/t/p/original/kbqTKqz3amub4GUE5qLEQFFR8Ro.jpg,72
tt2552296,35,3.6466281757595302,2013,غدي,100,['Netflix'],Others,73,https://image.tmdb.org/t/p/original/2ralmlcznuZeQKJZ0VJNlBCLnLF.jpg,46
tt10696882,35,2.4473810798860667,2019,خيال مآتة,126,['Netflix'],Africa,49,https://image.tmdb.org/t/p/original/5U6mMQ438DvdXNaKXwjZJOEHEta.jpg,13
tt8884336,80,2.6451774353630984,2018,بني  آدم,109,['Netflix'],Africa,53,https://image.tmdb.org/t/p/original/alSgjBanQZvxBCVk6voGOWwJ7Jo.jpg,16
tt10515086,80,4.099555964694213,2019,الفيل الازرق 2,129,['Netflix'],Africa,82,https://image.tmdb.org/t/p/original/o5mG2rs6W4Q1lNUJ3aCn7gAkTlV.jpg,72
tt4419794,6,3.2471652858317763,2015,السلام عليك يا مريم,15,['Netflix'],Europe,65,https://image.tmdb.org/t/p/original/hUnM4GHR7MdzDoEgcWvOXtVSLs6.jpg,30
tt7252000,35,3.6486815965467567,2017,מכתוב,100,['Netflix'],Others,73,https://image.tmdb.org/t/p/original/y98AgBJiVdNuOjowR1q9TbUT3yC.jpg,46
tt3469798,18,2.9495987213500032,2017,Órbita 9,95,['Netflix'],Europe,59,https://image.tmdb.org/t/p/original/x85oMxs2eyiJ1D24CMBzfXshRFJ.jpg,22
tt9725830,80,2.7462762361820983,2019,Òlòtūré,106,['Netflix'],Africa,55,https://image.tmdb.org/t/p/original/vWk5GFN18TzwLiAdA8HjpjA2F2h.jpg,18
tt8721424,1,3.949575291651396,2021,"tick, tick...BOOM!",121,['Netflix'],North America,79,https://image.tmdb.org/t/p/original/rp2XLtU8FhR9tq2BSH1ItSNt4Oy.jpg,62
tt3171832,28,2.9998645567620272,2017,iBoy,90,['Netflix'],Europe,60,https://image.tmdb.org/t/p/original/f5dMAWXLjp8duA44Lp40WZFGZB0.jpg,24
tt0083365,18,3.3971271653589934,1981,Zoot Suit,103,['Netflix'],North America,68,https://image.tmdb.org/t/p/original/itSXh6MxBZWvQ7xhSxusk2RwjfM.jpg,35
tt0443706,80,3.8499923559164713,2007,Zodiac,157,['Netflix'],North America,77,https://image.tmdb.org/t/p/original/6YmeO4pB7XTh8P8F960O1uA14JO.jpg,56
tt0406375,28,3.099968867531346,2005,Zathura: A Space Adventure,101,['Netflix'],North America,62,https://image.tmdb.org/t/p/original/g0HLEZfqJp5dRxMzkgZwW9puP7N.jpg,26
tt3544734,35,2.599451997051244,2014,Zapped,92,['Netflix'],North America,52,https://image.tmdb.org/t/p/original/u33QFfbvChD5LNcuZD0LsSVnoa1.jpg,16
tt5539054,80,2.3498121728011228,2017,You Get Me,89,['Netflix'],North America,47,https://image.tmdb.org/t/p/original/5eV0mIQqSztD3McjO22EOFlQDj1.jpg,12
tt11254858,1,3.2451017341607677,2019,"Yo, adolescente",93,['Netflix'],South America,65,https://image.tmdb.org/t/p/original/tBuYNodLru48rGFbBUM8TGBIxb6.jpg,30
tt8949056,35,3.0497709608381656,2020,"Yes, God, Yes",78,['Netflix'],North America,61,https://image.tmdb.org/t/p/original/69SYznq2mSbgKyQF3QHYwblmqAk.jpg,25
tt8521876,35,2.849863958567056,2021,Yes Day,86,['Netflix'],North America,57,https://image.tmdb.org/t/p/original/rejrD9ovTHJbfmpLM0mbEliEPV6.jpg,20
tt1045778,35,2.449974413735125,2009,Year One,97,['Netflix'],North America,49,https://image.tmdb.org/t/p/original/thbOE3y9cXqRIeGYSyPP0nYFGz5.jpg,13
tt11658120,28,2.8992456756447784,2021,Xtremo,111,['Netflix'],Europe,58,https://image.tmdb.org/t/p/original/cwUhVcDeMYYeu8fq5q1OPOoSbZ7.jpg,21
tt4855748,18,2.649616192339001,2016,XOXO,92,['Netflix'],North America,53,https://image.tmdb.org/t/p/original/AqiusbY79aTq5uJqJvsA0kjm6fc.jpg,16
tt8009744,1,3.399672683514092,2021,Worth,118,['Netflix'],North America,68,https://image.tmdb.org/t/p/original/xMFKTgRRCxfZGmFQVxBsQYAQufo.jpg,35
tt10276470,35,3.0997384959299703,2020,Work It,93,['Netflix'],North America,62,https://image.tmdb.org/t/p/original/b5XfICAvUe8beWExBz97i0Qw4Qh.jpg,26
tt2114504,16,2.0494691182212756,2017,Woody Woodpecker,91,['Netflix'],South America,41,https://image.tmdb.org/t/p/original/vFGUsJTa8z0OfDTbjdyppAireeB.jpg,9
tt5562070,16,3.5998250091141433,2021,Wish Dragon,99,['Netflix'],Asia,72,https://image.tmdb.org/t/p/original/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg,43
tt4908644,99,4.199695905586057,2015,Winter on Fire: Ukraine's Fight for Freedom,98,['Netflix'],Europe,84,https://image.tmdb.org/t/p/original/c3IMOdEzVOiGli1LpEcZyjEIGje.jpg,79
tt8169446,12,2.7498648549033367,2019,Wine Country,103,['Netflix'],North America,55,https://image.tmdb.org/t/p/original/mi5l29DQFdwrTXxbqM2OLbs830H.jpg,18
tt5362988,80,3.8499831207349713,2017,Wind River,107,['Netflix'],North America,77,https://image.tmdb.org/t/p/original/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,56
tt1072748,14,2.7499163205379893,2018,Winchester,100,['Netflix'],Others,55,https://image.tmdb.org/t/p/original/tHDtskokZeO9B3JBdR1dSH0uqad.jpg,18
tt1024255,35,3.0499432742827937,2008,Wild Child,98,['Netflix'],Europe,61,https://image.tmdb.org/t/p/original/xwbFEPubG4wroLDZdmTWRGNnnWf.jpg,25
tt3042408,80,3.7499304905513515,2014,Who Am I - Kein System ist sicher,105,['Netflix'],Europe,75,https://image.tmdb.org/t/p/original/nMHCJiVFjUmQWC116Ze96u5IhfX.jpg,51
tt0047673,35,3.799896816237872,1954,White Christmas,120,['Netflix'],North America,76,https://image.tmdb.org/t/p/original/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,53
tt0455857,27,2.549943388058213,2006,When a Stranger Calls,87,['Netflix'],North America,51,https://image.tmdb.org/t/p/original/h0ZmU7BZDWBucq1FvblfeAWUkad.jpg,15
tt5783956,35,3.199930768149025,2018,When We First Met,97,['Netflix'],North America,64,https://image.tmdb.org/t/p/original/u5VJ1XmPRUWNz9l0mP2rHmkUuvQ.jpg,29
tt5723286,28,3.19983456975215,2017,Wheelman,82,['Netflix'],North America,64,https://image.tmdb.org/t/p/original/yeHRsKOlNDsbEIALS1ve6S42Nl6.jpg,29
tt0108550,18,3.8499830324344932,1993,What's Eating Gilbert Grape,118,['Netflix'],North America,77,https://image.tmdb.org/t/p/original/8FxWgsfDNosewo7H65oE4QkOb7g.jpg,56
tt5541848,99,3.699870509388082,2017,What the Health,97,['Netflix'],North America,74,https://image.tmdb.org/t/p/original/sz9cPeSmiGLA1EDUPszlrWfSrId.jpg,48
tt0286788,35,2.899953108198789,2003,What a Girl Wants,105,['Netflix'],North America,58,https://image.tmdb.org/t/p/original/gGpMruX59KWNuAXgHpiAm8hiChw.jpg,21
tt9264728,27,2.1497241644753284,2020,What Lies Below,87,['Netflix'],North America,43,https://image.tmdb.org/t/p/original/40TY0AvixFZFrGGcvAInP6XoVhm.jpg,10
tt7073710,27,2.8496424314665,2018,What Keeps You Alive,99,['Netflix'],North America,57,https://image.tmdb.org/t/p/original/iHrNKFoG3XOy5oPygR90TR5nfJt.jpg,20
